State,District Name,School Name
Texas,LAKE DALLAS ISD,Lake Dallas Middle
Texas,LAKE DALLAS ISD,Lake Dallas Elementary
Texas,LAKE DALLAS ISD,Corinth Elementary
Texas,LAKE DALLAS ISD,Shady Shores Elementary
Texas,LITTLE ElementaryM ISD,Little Elementarym High School 
Texas,LITTLE ElementaryM ISD,Denton Co Juvenile Justice Alternative Education Programs
Texas,LITTLE ElementaryM ISD,Lakeside Middle
Texas,LITTLE ElementaryM ISD,Prestwick K-8 Stem Academy
Texas,LITTLE ElementaryM ISD,D H Brent Elementary
Texas,LITTLE ElementaryM ISD,Cesar Chavez Elementary
Texas,LITTLE ElementaryM ISD,Hackberry Elementary
Texas,LITTLE ElementaryM ISD,Lakeview Elementary
Texas,LITTLE ElementaryM ISD,Oak Point Elementary
Texas,CUERO ISD,Cuero High School 
Texas,CUERO ISD,Cuero Junior High
Texas,CUERO ISD,Hunt Elementary
Texas,CUERO ISD,J C French Elementary
Texas,NORDHEIM ISD,Nordheim School
Texas,NORDHEIM ISD,Goals
Texas,YOAKUM ISD,Yoakum High School 
Texas,YOAKUM ISD,G O A L S Program
Texas,YOAKUM ISD,Yoakum Junior High
Texas,YOAKUM ISD,Yoakum Int
Texas,YOAKUM ISD,Yoakum Primary
Texas,YORKTOWN ISD,Yorktown High School 
Texas,YORKTOWN ISD,Goals Program
Texas,YORKTOWN ISD,Daep
Texas,YORKTOWN ISD,Yorktown Junior High
Texas,YORKTOWN ISD,Yorktown Elementary
Texas,WESTHOFF ISD,G O A L S Program
Texas,WESTHOFF ISD,Westhoff Elementary
Texas,MEYERSVILLE ISD,Meyersville Elementary
Texas,SPUR ISD,Spur School
Texas,PATTON SPRINGS ISD,Patton Springs School
Texas,CARRIZO SPRINGS CISD,Carrizo Springs High School 
Texas,CARRIZO SPRINGS CISD,Carrizo Springs Junior High
Texas,CARRIZO SPRINGS CISD,Carrizo Springs Elementary
Texas,CARRIZO SPRINGS CISD,Carrizo Springs Int
Texas,CLARENDON ISD,Clarendon High School 
Texas,CLARENDON ISD,Clarendon Junior High
Texas,CLARENDON ISD,Clarendon Elementary
Texas,HEDLEY ISD,Hedley School
Texas,RAMIREZ CSD,Ramirez Elementary
Texas,BENAVIDES ISD,Benavides Secondary
Texas,BENAVIDES ISD,Benavides Elementary
Texas,SAN DIEGO ISD,San Diego High School 
Texas,SAN DIEGO ISD,Bernarda Jaime Junior High
Texas,SAN DIEGO ISD,Collins-Parr Elementary
Texas,FREER ISD,Freer High School 
Texas,FREER ISD,Freer Junior High
Texas,FREER ISD,Norman M Thomas Elementary
Texas,CISCO ISD,Cisco High School 
Texas,CISCO ISD,Cisco Learning Center
Texas,CISCO ISD,Cisco Junior High
Texas,CISCO ISD,Cisco Elementary
Texas,EASTLAND ISD,Eastland High School 
Texas,EASTLAND ISD,Eastland Care Campus
Texas,EASTLAND ISD,Eastland Middle
Texas,EASTLAND ISD,Siebert Elementary
Texas,GORMAN ISD,Gorman High School 
Texas,GORMAN ISD,Gorman Middle
Texas,GORMAN ISD,Maxfield Elementary
Texas,RANGER ISD,Ranger High School 
Texas,RANGER ISD,Ranger Middle
Texas,RANGER ISD,Ranger Elementary
Texas,RISING STAR ISD,Rising Star High School 
Texas,RISING STAR ISD,Rising Star Elementary
Texas,COMPASS ACADEMY CHARTER SCHOOL,Compass Academy Charter School
Texas,UTPB STEM ACADEMY,Utpb Stem Academy
Texas,ECTOR COUNTY ISD,Odessa High School 
Texas,ECTOR COUNTY ISD,Permian High School 
Texas,ECTOR COUNTY ISD,Alter Ed Ctr
Texas,ECTOR COUNTY ISD,Ector Co Youth Ctr
Texas,ECTOR COUNTY ISD,George H W Bush New Tech Odessa
Texas,ECTOR COUNTY ISD,Odessa Career And Technical Early College High School 
Texas,ECTOR COUNTY ISD,Ecisd Falcon Early College High School 
Texas,ECTOR COUNTY ISD,Bonham Middle
Texas,ECTOR COUNTY ISD,Bowie Middle
Texas,ECTOR COUNTY ISD,Crockett Middle
Texas,ECTOR COUNTY ISD,Wilson & Young Medal Of Honor Middle
Texas,ECTOR COUNTY ISD,Nimitz Middle
Texas,ECTOR COUNTY ISD,Ector Middle
Texas,ECTOR COUNTY ISD,Gale Pond Alamo Elementary
Texas,ECTOR COUNTY ISD,Austin Montessori Magnet
Texas,ECTOR COUNTY ISD,Burleson Elementary
Texas,ECTOR COUNTY ISD,Burnet Elementary
Texas,ECTOR COUNTY ISD,Cameron Dual Language Magnet
Texas,ECTOR COUNTY ISD,Carver Early Ee-Kg
Texas,ECTOR COUNTY ISD,Dowling Elementary
Texas,ECTOR COUNTY ISD,Goliad Elementary
Texas,ECTOR COUNTY ISD,Gonzales Elementary
Texas,ECTOR COUNTY ISD,El Magnet At Hays
Texas,ECTOR COUNTY ISD,Sam Houston Elementary
Texas,ECTOR COUNTY ISD,Ireland Elementary
Texas,ECTOR COUNTY ISD,Lamar Early Ee-Kg
Texas,ECTOR COUNTY ISD,El Magnet At Milam Elementary
Texas,ECTOR COUNTY ISD,Pease Elementary
Texas,ECTOR COUNTY ISD,El Magnet At Reagan Elementary
Texas,ECTOR COUNTY ISD,Ross Elementary
Texas,ECTOR COUNTY ISD,San Jacinto Elementary
Texas,ECTOR COUNTY ISD,El Magnet At Travis
Texas,ECTOR COUNTY ISD,El Magnet At Zavala
Texas,ECTOR COUNTY ISD,Noel Elementary
Texas,ECTOR COUNTY ISD,Blanton Elementary
Texas,ECTOR COUNTY ISD,Murry Fly Elementary
Texas,ECTOR COUNTY ISD,El Magnet At Blackshear
Texas,ECTOR COUNTY ISD,L B Johnson Elementary
Texas,ECTOR COUNTY ISD,Barbara Jordan Elementary
Texas,ECTOR COUNTY ISD,Lauro Cavazos Elementary
Texas,ECTOR COUNTY ISD,Edward K Downing Elementary
Texas,ECTOR COUNTY ISD,G E 'Buddy' West Elementary
Texas,ECTOR COUNTY ISD,Lee Buice Elementary
Texas,ECTOR COUNTY ISD,Reg Day School For Deaf
Texas,ROCKSPRINGS ISD,Rocksprings K-12
Texas,NUECES CANYON CISD,Nueces Canyon Junior High/Hs
Texas,NUECES CANYON CISD,Nueces Canyon Elementary
Texas,WAXAHACHIE FAITH FAMILY ACADEMY,Oak Cliff Faith Family Academy
Texas,WAXAHACHIE FAITH FAMILY ACADEMY,Waxahachie Family Faith Academy
Texas,WAXAHACHIE FAITH FAMILY ACADEMY,Waxahachie Family Faith Academy
Texas,AVALON ISD,Avalon School
Texas,ENNIS ISD,Ennis High School 
Texas,ENNIS ISD,Ennis Junior High
Texas,ENNIS ISD,Dorie Miller Int
Texas,ENNIS ISD,Austin Elementary
Texas,ENNIS ISD,Houston Elementary
Texas,ENNIS ISD,Bowie Elementary
Texas,ENNIS ISD,Travis Elementary
Texas,ENNIS ISD,Jack Lummus Int
Texas,ENNIS ISD,David S Crockett Early Childhood Center
Texas,ENNIS ISD,G W Carver Early Childhood Center
Texas,FERRIS ISD,Ferris High School 
Texas,FERRIS ISD,Ferris Junior High
Texas,FERRIS ISD,Hazel Ingram Elementary
Texas,FERRIS ISD,Ferris Int
Texas,FERRIS ISD,Lucy Mae Mcdonald Elementary
Texas,ITALY ISD,Italy High School 
Texas,ITALY ISD,Stafford Elementary
Texas,MIDLOTHIAN ISD,Midlothian High School 
Texas,MIDLOTHIAN ISD,Midlothian Heritage High School 
Texas,MIDLOTHIAN ISD,Frank Seale Middle
Texas,MIDLOTHIAN ISD,Walnut Grove Middle
Texas,MIDLOTHIAN ISD,Irvin Elementary
Texas,MIDLOTHIAN ISD,T E Baxter Elementary
Texas,MIDLOTHIAN ISD,Longbranch Elementary
Texas,MIDLOTHIAN ISD,Mt Peak Elementary
Texas,MIDLOTHIAN ISD,J A Vitovsky Elementary
Texas,MIDLOTHIAN ISD,Larue Miller Elementary
Texas,MIDLOTHIAN ISD,Dolores Mcclatchey Elementary
Texas,MILFORD ISD,Milford School
Texas,PALMER ISD,Palmer High School 
Texas,PALMER ISD,Palmer Middle
Texas,PALMER ISD,Palmer Elementary
Texas,RED OAK ISD,Red Oak High School 
Texas,RED OAK ISD,Red Oak Middle
Texas,RED OAK ISD,Red Oak Elementary
Texas,RED OAK ISD,Wooden Elementary
Texas,RED OAK ISD,Eastridge Elementary
Texas,RED OAK ISD,Shields Elementary
Texas,RED OAK ISD,Russell P Schupmann Elementary
Texas,WAXAHACHIE ISD,Waxahachie High School 
Texas,WAXAHACHIE ISD,Waxahachie High School  Of Choice
Texas,WAXAHACHIE ISD,Waxahachie Global High School 
Texas,WAXAHACHIE ISD,Eddie Finley Sr Junior High
Texas,WAXAHACHIE ISD,Robbie E Howard Junior High
Texas,WAXAHACHIE ISD,Northside Elementary
Texas,WAXAHACHIE ISD,Dunaway Elementary
Texas,WAXAHACHIE ISD,Shackelford Elementary
Texas,WAXAHACHIE ISD,Wedgeworth Elementary
Texas,WAXAHACHIE ISD,Margaret L Felty Elementary
Texas,WAXAHACHIE ISD,Oliver E Clift Elementary
Texas,WAXAHACHIE ISD,Marvin Elementary
Texas,WAXAHACHIE ISD,Turner Prekindergarten Academy
Texas,MAYPEARL ISD,Maypearl High School 
Texas,MAYPEARL ISD,Maypearl Middle
Texas,MAYPEARL ISD,Lorene Smith Kirkpatrick Elementary
Texas,BURNHAM WOOD CHARTER SCHOOL DISTRICT,Howard Burnham Elementary
Texas,BURNHAM WOOD CHARTER SCHOOL DISTRICT,Davinci School For Science And The Arts
Texas,PASO DEL NORTE ACADEMY CHARTER DISTRICT,Paso Del Norte Academy-Mesa Charter High School 
Texas,PASO DEL NORTE ACADEMY CHARTER DISTRICT,Paseo Del Norte Academy-Vista Del Sol Charter High
Texas,EL PASO ACADEMY,El Paso Academy
Texas,EL PASO ACADEMY,El Paso Academy West
Texas,HARMONY SCIENCE ACAD (EL PASO),Harmony Science Acad (El Paso)
Texas,HARMONY SCIENCE ACAD (EL PASO),Harmony School Of Innovation - Elementary Paso
Texas,HARMONY SCIENCE ACAD (EL PASO),Harmony Science Academy - Lubbock
Texas,HARMONY SCIENCE ACAD (EL PASO),Harmony Science Academy - Odessa
Texas,HARMONY SCIENCE ACAD (EL PASO),Harmony School Of Excellence - Elementary Paso
Texas,LA FE PREPARATORY SCHOOL,La Fe Preparatory School
Texas,VISTA DEL FUTURO CHARTER SCHOOL,Vista Del Futuro Charter School
Texas,EL PASO LEADERSHIP ACADEMY,El Paso Leadership Academy
Texas,CLINT ISD,Clint High School 
Texas,CLINT ISD,Mountain View High School 
Texas,CLINT ISD,Horizon High School 
Texas,CLINT ISD,Clint Isd Early College Academy
Texas,CLINT ISD,Clint Isd Juvenile Justice Alternative Education Programs
Texas,CLINT ISD,Clint Junior High School
Texas,CLINT ISD,East Montana Middle
Texas,CLINT ISD,Horizon Middle
Texas,CLINT ISD,Ricardo Estrada Middle
Texas,CLINT ISD,Wm David Surratt Elementary
Texas,CLINT ISD,Red Sands Elementary
Texas,CLINT ISD,Desert Hills Elementary
Texas,CLINT ISD,Montana Vista Elementary
Texas,CLINT ISD,Frank Macias Elementary
Texas,CLINT ISD,Carroll T Welch Elementary
Texas,EL PASO ISD,Andress High School 
Texas,EL PASO ISD,Austin High School 
Texas,EL PASO ISD,Bowie High School 
Texas,EL PASO ISD,Burges High School 
Texas,EL PASO ISD,Coronado High School 
Texas,EL PASO ISD,El Paso High School 
Texas,EL PASO ISD,Career & Tech Ed Ctr
Texas,EL PASO ISD,Irvin High School 
Texas,EL PASO ISD,Jefferson High School 
Texas,EL PASO ISD,Franklin High School 
Texas,EL PASO ISD,Silva Health Magnet
Texas,EL PASO ISD,Chapin High School 
Texas,EL PASO ISD,Hs-3 Nw High School 
Texas,EL PASO ISD,Hs-5 Ne High School 
Texas,EL PASO ISD,Transmountain Early College High School 
Texas,EL PASO ISD,Young Women'S Steam Research & Preparatory Academy
Texas,EL PASO ISD,College Career Technology Academy (Ccta)
Texas,EL PASO ISD,Delta Academy
Texas,EL PASO ISD,Telles Academy
Texas,EL PASO ISD,Telles Academy Juvenile Justice Alternative Education Programs
Texas,EL PASO ISD,Dr Lorenzo G Lafarelle Middle
Texas,EL PASO ISD,Henderson Middle
Texas,EL PASO ISD,Ross Middle
Texas,EL PASO ISD,Canyon Hills Middle
Texas,EL PASO ISD,Guillen Middle
Texas,EL PASO ISD,Charles Middle
Texas,EL PASO ISD,Morehead Middle
Texas,EL PASO ISD,Magoffin Middle
Texas,EL PASO ISD,Terrace Hills Middle
Texas,EL PASO ISD,Bassett Middle
Texas,EL PASO ISD,Lincoln Middle
Texas,EL PASO ISD,Wiggs Middle
Texas,EL PASO ISD,Hornedo Middle
Texas,EL PASO ISD,Armendariz Middle
Texas,EL PASO ISD,Richardson Middle
Texas,EL PASO ISD,Brown Middle
Texas,EL PASO ISD,Dr Lorenzo G Lafarelle Juvenile Justice Alternative Education Programs
Texas,EL PASO ISD,Ms-5 Nw Middle
Texas,EL PASO ISD,Alta Vista Elementary
Texas,EL PASO ISD,Aoy Elementary
Texas,EL PASO ISD,Beall Elementary
Texas,EL PASO ISD,Bliss Elementary
Texas,EL PASO ISD,Bonham Elementary
Texas,EL PASO ISD,Burleson Elementary
Texas,EL PASO ISD,Burnet Elementary
Texas,EL PASO ISD,Clardy Elementary
Texas,EL PASO ISD,Coldwell Elementary
Texas,EL PASO ISD,Cooley Elementary
Texas,EL PASO ISD,Crockett Elementary
Texas,EL PASO ISD,Crosby Elementary
Texas,EL PASO ISD,Douglass Elementary
Texas,EL PASO ISD,Dowell Elementary
Texas,EL PASO ISD,Fannin Elementary
Texas,EL PASO ISD,Hart Elementary
Texas,EL PASO ISD,Hawkins Elementary
Texas,EL PASO ISD,Hillside Elementary
Texas,EL PASO ISD,Hughey Elementary
Texas,EL PASO ISD,Lamar Elementary
Texas,EL PASO ISD,Logan Elementary
Texas,EL PASO ISD,Macarthur Elementary-Int
Texas,EL PASO ISD,Mesita Elementary
Texas,EL PASO ISD,Milam Elementary
Texas,EL PASO ISD,Newman Elementary
Texas,EL PASO ISD,Park Elementary
Texas,EL PASO ISD,Putnam Elementary
Texas,EL PASO ISD,Roberts Elementary
Texas,EL PASO ISD,Rusk Elementary
Texas,EL PASO ISD,Schuster Elementary
Texas,EL PASO ISD,Stanton Elementary
Texas,EL PASO ISD,Collins Elementary
Texas,EL PASO ISD,Travis Elementary
Texas,EL PASO ISD,Western Hills Elementary
Texas,EL PASO ISD,Zach White Elementary
Texas,EL PASO ISD,Zavala Elementary
Texas,EL PASO ISD,Clendenin Elementary
Texas,EL PASO ISD,Lee Elementary
Texas,EL PASO ISD,Cielo Vista Elementary
Texas,EL PASO ISD,Whitaker Elementary
Texas,EL PASO ISD,Johnson Elementary
Texas,EL PASO ISD,Rivera Elementary
Texas,EL PASO ISD,Bradley Elementary
Texas,EL PASO ISD,Polk Elementary
Texas,EL PASO ISD,Mitzi Bond Elementary
Texas,EL PASO ISD,Nixon Elementary
Texas,EL PASO ISD,Green Elementary
Texas,EL PASO ISD,Guerrero Elementary
Texas,EL PASO ISD,Barron Elementary
Texas,EL PASO ISD,Kohlberg Elementary
Texas,EL PASO ISD,Moreno Elementary
Texas,EL PASO ISD,Tippin Elementary
Texas,EL PASO ISD,H R Moye Elementary
Texas,EL PASO ISD,E-10 Nw Elementary
Texas,EL PASO ISD,About Face Program Elementary
Texas,EL PASO ISD,E-2 Central Ne Elementary Don'T Use
Texas,EL PASO ISD,E-11 Central Nw Elementary
Texas,EL PASO ISD,William C Herrera Elementary
Texas,EL PASO ISD,Colin L Powell Elementary
Texas,EL PASO ISD,E-14 Modular Westside Elementary
Texas,EL PASO ISD,Marguerite J Lundy Elementary
Texas,EL PASO ISD,Tom Lea Jr Elementary
Texas,EL PASO ISD,E-17 Ne Elementary Sandstone Ranch
Texas,EL PASO ISD,About Face Juvenile Justice Alternative Education Programs
Texas,EL PASO ISD,Prek Partnership School
Texas,FABENS ISD,Fabens High School 
Texas,FABENS ISD,Fabens Middle School
Texas,FABENS ISD,Fabens Juvenile Justice Alternative Education Programs
Texas,FABENS ISD,Johanna Odonnell Int
Texas,FABENS ISD,Fabens Elementary
Texas,SAN ElementaryIZARIO ISD,San Elementaryizario High School 
Texas,SAN ElementaryIZARIO ISD,San Elementaryizario Juvenile Justice Alternative Education Programs
Texas,SAN ElementaryIZARIO ISD,Ann M Garcia-Enriquez Middle
Texas,SAN ElementaryIZARIO ISD,L G Alarcon Elementary
Texas,SAN ElementaryIZARIO ISD,Lorenzo Loya Primary
Texas,SAN ElementaryIZARIO ISD,Josefa L Sambrano Elementary
Texas,SAN ElementaryIZARIO ISD,Alfonso Borrego Sr Elementary
Texas,YSLETA ISD,Bel Air High School 
Texas,YSLETA ISD,Eastwood High School 
Texas,YSLETA ISD,Parkland High School 
Texas,YSLETA ISD,Ysleta High School 
Texas,YSLETA ISD,Riverside High School 
Texas,YSLETA ISD,J M Hanks High School 
Texas,YSLETA ISD,Del Valle High School 
Texas,YSLETA ISD,Tejas School Of Choice
Texas,YSLETA ISD,Adult/Community Lrn Ctr
Texas,YSLETA ISD,Cesar Chavez Academy
Texas,YSLETA ISD,Cesar Chavez Academy Juvenile Justice Alternative Education Programs
Texas,YSLETA ISD,Valle Verde Early College High School 
Texas,YSLETA ISD,Young Women'S Leadership Academy
Texas,YSLETA ISD,Plato Academy
Texas,YSLETA ISD,Parkland Middle
Texas,YSLETA ISD,Eastwood Middle
Texas,YSLETA ISD,Riverside Middle
Texas,YSLETA ISD,Ysleta Middle
Texas,YSLETA ISD,Valley View Middle
Texas,YSLETA ISD,Desert View Middle
Texas,YSLETA ISD,Indian Ridge Middle
Texas,YSLETA ISD,Camino Real Middle
Texas,YSLETA ISD,Rio Bravo Middle
Texas,YSLETA ISD,Bel Air Middle
Texas,YSLETA ISD,Del Valle Middle
Texas,YSLETA ISD,Ascarate Elementary
Texas,YSLETA ISD,Cedar Grove Elementary
Texas,YSLETA ISD,Del Norte Heights Elementary
Texas,YSLETA ISD,Dolphin Terrace Elementary
Texas,YSLETA ISD,Eastwood Knolls
Texas,YSLETA ISD,Edgemere Elementary
Texas,YSLETA ISD,Hacienda Heights Elementary
Texas,YSLETA ISD,Loma Terrace Elementary
Texas,YSLETA ISD,Marian Manor Elementary
Texas,YSLETA ISD,North Loop Elementary
Texas,YSLETA ISD,Parkland Elementary
Texas,YSLETA ISD,Ramona Elementary
Texas,YSLETA ISD,Sageland Elementary
Texas,YSLETA ISD,Scotsdale Elementary
Texas,YSLETA ISD,South Loop Elementary
Texas,YSLETA ISD,Ysleta Elementary
Texas,YSLETA ISD,East Point Elementary
Texas,YSLETA ISD,Mesa Vista Elementary
Texas,YSLETA ISD,Pasodale Elementary
Texas,YSLETA ISD,Presa Elementary
Texas,YSLETA ISD,Eastwood Heights Elementary
Texas,YSLETA ISD,Capistrano Elementary
Texas,YSLETA ISD,Vista Hills Elementary
Texas,YSLETA ISD,Glen Cove Elementary
Texas,YSLETA ISD,Le Barron Park Elementary
Texas,YSLETA ISD,Pebble Hills Elementary
Texas,YSLETA ISD,Tierra Del Sol Elementary
Texas,YSLETA ISD,Lancaster Elementary
Texas,YSLETA ISD,Ysleta Pk Center
Texas,YSLETA ISD,Mission Valley Elementary
Texas,YSLETA ISD,Desertaire Elementary
Texas,YSLETA ISD,Alicia R Chacon
Texas,YSLETA ISD,Constance Hulbert Elementary
Texas,YSLETA ISD,Robbin Elementary Washington Elementary
Texas,YSLETA ISD,North Star Elementary
Texas,YSLETA ISD,Del Valle Elementary
Texas,YSLETA ISD,Thomas Manor
Texas,YSLETA ISD,Parkland Pre K Center
Texas,ANTHONY ISD,Anthony High School 
Texas,ANTHONY ISD,Anthony Middle
Texas,ANTHONY ISD,Raymond Tellas Academy - Juvenile Justice Alternative Education Programs
Texas,ANTHONY ISD,Raymond Tellas Academy - Disciplinary Alternative Education Program
Texas,ANTHONY ISD,Anthony Elementary
Texas,CANUTILLO ISD,Canutillo High School 
Texas,CANUTILLO ISD,Northwest Early College High School  (Nwechs)
Texas,CANUTILLO ISD,Canutillo Juvenile Justice Alternative Education Programs
Texas,CANUTILLO ISD,Canutillo Middle
Texas,CANUTILLO ISD,Jose J Alderete Middle
Texas,CANUTILLO ISD,Canutillo Elementary
Texas,CANUTILLO ISD,Deanna Davenport Elementary
Texas,CANUTILLO ISD,Jose H Damian Elementary
Texas,CANUTILLO ISD,Bill Childress Elementary
Texas,CANUTILLO ISD,Gonzalo And Sofia Garcia Elementary
Texas,CANUTILLO ISD,Congressman Silvestre & Carolina School
Texas,TORNILLO ISD,Tornillo High School 
Texas,TORNILLO ISD,Tornillo Junior High
Texas,TORNILLO ISD,Tornillo Disciplinary Alternative Education Program
Texas,TORNILLO ISD,Tornillo Int
Texas,TORNILLO ISD,Tornillo Elementary
Texas,SOCORRO ISD,Socorro High School 
Texas,SOCORRO ISD,Montwood High School 
Texas,SOCORRO ISD,Keys Acad
Texas,SOCORRO ISD,Americas High School 
Texas,SOCORRO ISD,El Dorado High School 
Texas,SOCORRO ISD,Jjaep
Texas,SOCORRO ISD,Mission Early College High School 
Texas,SOCORRO ISD,Eastlake High School 
Texas,SOCORRO ISD,Options High School 
Texas,SOCORRO ISD,Pebble Hills High School 
Texas,SOCORRO ISD,Socorro Middle
Texas,SOCORRO ISD,Salvador Sanchez Middle
Texas,SOCORRO ISD,William D Slider Middle
Texas,SOCORRO ISD,Capt Walter E Clarke Middle
Texas,SOCORRO ISD,Montwood Middle
Texas,SOCORRO ISD,Col John O Ensor Middle
Texas,SOCORRO ISD,Sun Ridge Middle
Texas,SOCORRO ISD,Spec Rafael Hernando Middle
Texas,SOCORRO ISD,Ssg Manuel R Puentes
Texas,SOCORRO ISD,Robert R Rojas Elementary
Texas,SOCORRO ISD,H D Hilley Elementary
Texas,SOCORRO ISD,O'Shea Keleher Elementary
Texas,SOCORRO ISD,Campestre Elementary
Texas,SOCORRO ISD,Horizon Heights Elementary
Texas,SOCORRO ISD,Vista Del Sol Elementary
Texas,SOCORRO ISD,Hueco Elementary
Texas,SOCORRO ISD,Myrtle Cooper Elementary
Texas,SOCORRO ISD,Escontrias Early Child Ctr
Texas,SOCORRO ISD,Escontrias Elementary
Texas,SOCORRO ISD,Benito Martinez Elementary
Texas,SOCORRO ISD,Sierra Vista Elementary
Texas,SOCORRO ISD,Helen Ball Elementary
Texas,SOCORRO ISD,Elfida Chavez Elementary
Texas,SOCORRO ISD,Jane A Hambric School
Texas,SOCORRO ISD,Ernesto Serna School
Texas,SOCORRO ISD,Keys Elementary
Texas,SOCORRO ISD,Lujan-Chavez Elementary
Texas,SOCORRO ISD,Desert Wind Elementary
Texas,SOCORRO ISD,Loma Verde
Texas,SOCORRO ISD,Bill Sybert School
Texas,SOCORRO ISD,Paso Del Norte School
Texas,SOCORRO ISD,John Drugan School
Texas,SOCORRO ISD,Hurshel Antwine School
Texas,SOCORRO ISD,Dr Sue A Shook School
Texas,SOCORRO ISD,Sgt Roberto Ituarte
Texas,SOCORRO ISD,Chester E Jordan
Texas,SOCORRO ISD,James P Butler Elementary
Texas,SOCORRO ISD,Mission Ridge
Texas,SOCORRO ISD,Purple Heart Elementary
Texas,SOCORRO ISD,New Elementary
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Comanche/Early
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Abilene
Texas,PREMIER HIGH SCHOOLS,Premier High School  American Youthworks
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Brownsville
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Palmview
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Del Rio
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Fort Worth
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Laredo
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Lubbock
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Midland
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Austin
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Pharr
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Mission
Texas,PREMIER HIGH SCHOOLS,Premier High School  San Antonio East
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Tyler
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Waco
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of North Austin
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Elementary Paso
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of San Juan
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Richardson
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Huntsville
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of New Braunfels
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Granbury
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Dayton
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of South Irving
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Lewisville
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Amarillo
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of East Elementary Paso
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of Pflugerville
Texas,PREMIER HIGH SCHOOLS,Texas Virtual Academy
Texas,PREMIER HIGH SCHOOLS,Premier High Schools Career & Technical Ed Center
Texas,PREMIER HIGH SCHOOLS,Premier High School  Of North Houston
